gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000160194	2729.087387062909	0.040198185356838154	0.23326451341713889	0.17232876431981373	0.8631790719567762	0.9570784049475978
ENSG00000244025	141.1914844539395	0.08414113619196793	0.5076344069617603	0.16575144442150908	0.8683525591673114	0.9570784049475978
ENSG00000184724	144.93348326777942	0.08672736567808598	0.5318053709323969	0.1630810262898055	0.870454638625177	0.9570784049475978
ENSG00000205445	662.9154315727801	-0.04405387504887203	0.28537135912477046	-0.15437384881224445	0.8773149720944224	0.9570784049475978
ENSG00000274276	5788.4146275812855	-0.026880199833912433	0.18073245063633483	-0.14872923893451806	0.8817672884982022	0.9570784049475978
ENSG00000160224	4372.352371651186	0.031107611710143243	0.21424674672479754	0.14519525820432333	0.8845567096676439	0.9570784049475978
ENSG00000180530	7769.5976278775815	0.025209343948303105	0.17364828980836097	0.1451747320755318	0.8845729154474327	0.9570784049475978
ENSG00000185658	17049.564843444343	0.02024133114273488	0.14961082310406823	0.13529322760730456	0.8923800394349423	0.9570784049475978
ENSG00000160256	1167.7250231066946	-0.035135400164248244	0.26141745351133716	-0.13440342139483236	0.8930835763016458	0.9570784049475978
ENSG00000205581	7603.443199462052	-0.01977145068559778	0.1598130011328349	-0.12371615917007876	0.9015400167887356	0.9570784049475978
ENSG00000182362	2224.1962813080554	0.02431471148292573	0.1989697103266533	0.12220308027291032	0.9027381870357888	0.9570784049475978
ENSG00000249624	1568.8301504568542	-0.02659753315998349	0.2176688369381621	-0.12219265529286412	0.9027464430946774	0.9570784049475978
ENSG00000160180	829.2161814732677	-0.027101270275004235	0.2490158459312622	-0.10883351689388157	0.9133345390703755	0.9638415181894746
ENSG00000186924	115.38616046008325	0.05381100161297145	0.5851787338481145	0.09195652285432901	0.9267325829084659	0.9725078993481957
ENSG00000186970	176.98734015470797	0.03661556691623242	0.41706168793471227	0.08779412728498882	0.9300403054901958	0.9725078993481957
