gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000160201	6880.081803279803	-0.14860852963356672	0.19205624072433763	-0.7737761036719847	0.4390632061881933	0.9572096190390598
ENSG00000241945	3578.3748900437135	0.13964623190786146	0.18102650949664206	0.7714131609572454	0.4404620766191838	0.9572096190390598
ENSG00000205758	7743.74959577823	-0.11905191744575332	0.15665755042936538	-0.7599500765807781	0.4472844269061278	0.9572096190390598
ENSG00000278961	1567.985891438416	-0.19513945521497367	0.25741982613373343	-0.7580591524197356	0.44841557176066005	0.9572096190390598
ENSG00000160221	5567.487215999414	-0.13359898404574905	0.17696433808982145	-0.7549486268693213	0.45027980736712453	0.9572096190390598
ENSG00000154645	5265.507314662982	-0.12048307600512814	0.16071324020503566	-0.749677349864999	0.4534490523305453	0.9572096190390598
ENSG00000157601	8439.2757147055745	0.12085863050704863	0.16346872430364562	0.7393379438292546	0.4597018142172056	0.9572096190390598
ENSG00000276076	1018.3328106850711	0.1816742676140322	0.2510343437021386	0.7237028405547382	0.4692481888840153	0.9572096190390598
ENSG00000141956	21322.03096279254	0.10467057375408449	0.14607008351888107	0.7165777634443178	0.4736346691790526	0.9572096190390598
ENSG00000183778	8424.599185359584	-0.1380990033240842	0.19637236926162538	-0.7032506856404832	0.4818995372114301	0.9572096190390598
ENSG00000170262	1249.968504013938	0.17707174122246527	0.25472052622512065	0.6951608645232235	0.4869544950651715	0.9572096190390598
ENSG00000186971	246.69355802129084	0.26486784967935934	0.38645574665674054	0.6853769208266463	0.4931061038021161	0.9572096190390598
ENSG00000142166	2806.249799433672	-0.12511536138825424	0.18392243326836427	-0.6802615600767762	0.49633885950597373	0.9572096190390598
ENSG00000159259	1949.4286069457912	-0.1633173911485251	0.24115949926295036	-0.6772173256606846	0.4982680765997305	0.9572096190390598
ENSG00000188155	513.9233511810037	-0.26123305455676543	0.38925151702291483	-0.6711163428590746	0.5021464165505044	0.9572096190390598
ENSG00000160216	12614.295824636645	0.10253106726063892	0.15334381761270185	0.6686351550187701	0.5037282414177195	0.9572096190390598
ENSG00000155313	7624.757104370699	-0.10566756262790063	0.16194103696868992	-0.6525063974261858	0.5140745472057915	0.9572096190390598
ENSG00000212935	353.6095699703389	0.26681038960208686	0.4097844254064749	0.6510993904598285	0.5149823299685853	0.9572096190390598
ENSG00000186977	156.2662599316847	0.32710550972477054	0.5073646759912012	0.6447147884028948	0.5191120310479489	0.9572096190390598
ENSG00000186866	7825.165656071435	-0.12410309340880042	0.19465603848068114	-0.6375506990558486	0.5237661971114678	0.9572096190390598
ENSG00000212933	116.1788530202479	-0.35747417162051454	0.5631694135945289	-0.6347542373419609	0.5255887139360289	0.9572096190390598
